Number	Name	Status	Country	Checkpoint	Latitude	Longitude	Distance	Time	Speed	Arrival.Dogs	Elapsed.Time	Departure.Dogs	Departure	Arrival
9	Michelle Phillips	Veteran	Canada	Elim	64.6162	-162.2494	48	6.38	7.52	13	2	13	2017-03-14 10:23:00	2017-03-14 08:23:00
57	Paul Gebhardt	Veteran	United States	Elim	64.6162	-162.2494	48	9.07	5.29	8	0.17	8	2017-03-14 10:57:00	2017-03-14 10:47:00
21	Richie Diehl	Veteran	United States	Elim	64.6162	-162.2494	48	6.35	7.56	11	0.03	11	2017-03-14 10:57:00	2017-03-14 10:55:00
39	Ralph Johannessen	Veteran	Norway	Elim	64.6162	-162.2494	48	6.78	7.08	11	3.23	10	2017-03-14 14:33:00	2017-03-14 11:19:00
45	Lars Monsen	Veteran	Norway	Elim	64.6162	-162.2494	48	6.97	6.89	10	3.13	9	2017-03-14 15:45:00	2017-03-14 12:37:00
2	Ryan Redington	Veteran	United States	Elim	64.6162	-162.2494	48	6.12	7.85	10	2.1	10	2017-03-14 14:48:00	2017-03-14 12:42:00
44	Ramey Smyth	Veteran	United States	Elim	64.6162	-162.2494	48	5.48	8.75	10	0.57	9	2017-03-14 13:36:00	2017-03-14 13:02:00
34	Jeff King	Veteran	United States	Elim	64.6162	-162.2494	48	5.57	8.62	13	0.52	13	2017-03-14 13:35:00	2017-03-14 13:04:00
64	Jason Mackey	Veteran	United States	Elim	64.6162	-162.2494	48	7.02	6.84	10	0.5	10	2017-03-14 14:06:00	2017-03-14 13:36:00
13	Sebastien Vergnaud	Rookie	France	Elim	64.6162	-162.2494	48	6.98	6.87	8	4.6	8	2017-03-14 18:20:00	2017-03-14 13:44:00
33	Mats Pettersson	Veteran	Sweden	Elim	64.6162	-162.2494	48	6.75	7.11	12	0.6	12	2017-03-14 15:14:00	2017-03-14 14:38:00
32	Hans Gatt	Veteran	Canada	Elim	64.6162	-162.2494	48	5.65	8.5	10	0.68	10	2017-03-14 15:22:00	2017-03-14 14:41:00
52	Katherine Keith	Veteran	United States	Elim	64.6162	-162.2494	48	6.45	7.44	8	0.23	8	2017-03-14 15:01:00	2017-03-14 14:47:00
65	John Baker	Veteran	United States	Elim	64.6162	-162.2494	48	6.52	7.37	9	0.32	9	2017-03-14 15:10:00	2017-03-14 14:51:00
59	Ken Anderson	Veteran	United States	Elim	64.6162	-162.2494	48	6.72	7.15	10	0.15	9	2017-03-14 15:45:00	2017-03-14 15:36:00
50	Hugh Neff	Veteran	United States	Elim	64.6162	-162.2494	48	7.53	6.37	10	2.4	10	2017-03-14 18:45:00	2017-03-14 16:21:00
6	Linwood Fiedler	Veteran	United States	Elim	64.6162	-162.2494	48	5.47	8.78	9	0.05	9	2017-03-14 17:31:00	2017-03-14 17:28:00
70	Robert Redington	Rookie	United States	Elim	64.6162	-162.2494	48	6.13	7.83	9	2.32	9	2017-03-14 20:00:00	2017-03-14 17:41:00
63	Noah Burmeister	Veteran	United States	Elim	64.6162	-162.2494	48	7.05	6.81	9	4.38	8	2017-03-14 22:49:00	2017-03-14 18:26:00
69	Scott Smith	Veteran	United States	Elim	64.6162	-162.2494	48	7.05	6.81	8	4.38	7	2017-03-14 22:49:00	2017-03-14 18:26:00
27	Rick Casillo	Veteran	United States	Elim	64.6162	-162.2494	48	6.07	7.91	10	5.38	10	2017-03-14 23:51:00	2017-03-14 18:28:00
15	Martin Buser	Veteran	United States	Elim	64.6162	-162.2494	48	5.8	8.28	11	5.25	11	2017-03-15 03:45:00	2017-03-14 22:30:00
5	Cody Strathe	Veteran	United States	Elim	64.6162	-162.2494	48	5.63	8.52	10	5.08	10	2017-03-15 03:45:00	2017-03-14 22:40:00
11	Ketil Reitan	Veteran	United States	Elim	64.6162	-162.2494	48	6.13	7.83	11	4.53	11	2017-03-15 03:45:00	2017-03-14 23:13:00
56	Melissa Stewart	Veteran	United States	Elim	64.6162	-162.2494	48	5.85	8.21	13	5.38	13	2017-03-15 08:29:00	2017-03-15 03:06:00
62	Nathan Schroeder	Veteran	United States	Elim	64.6162	-162.2494	48	5.87	8.18	9	4.43	9	2017-03-15 09:33:00	2017-03-15 05:07:00
26	Nicolas Vanier	Rookie	France	Elim	64.6162	-162.2494	48	5.52	8.7	15	3.83	15	2017-03-15 09:33:00	2017-03-15 05:43:00
51	Seth Barnes	Veteran	United States	Elim	64.6162	-162.2494	48	5.65	8.5	12	4.45	10	2017-03-15 11:06:00	2017-03-15 06:39:00
28	Jodi Bailey	Veteran	United States	Elim	64.6162	-162.2494	48	5.67	8.47	11	0.17	11	2017-03-15 06:55:00	2017-03-15 06:45:00
20	Karin Hendrickson	Veteran	United States	Elim	64.6162	-162.2494	48	5.85	8.21	10	4.53	10	2017-03-15 12:43:00	2017-03-15 08:11:00
73	Kristy Berington	Veteran	United States	Elim	64.6162	-162.2494	48	6.03	7.96	12	4.78	11	2017-03-15 13:54:00	2017-03-15 09:07:00
66	Anna Berington	Veteran	United States	Elim	64.6162	-162.2494	48	6.05	7.93	9	4.73	8	2017-03-15 13:52:00	2017-03-15 09:08:00
36	Allen Moore	Veteran	United States	Elim	64.6162	-162.2494	48	5.33	9	15	4.35	15	2017-03-15 14:48:00	2017-03-15 10:27:00
7	Laura Neese	Rookie	United States	Elim	64.6162	-162.2494	48	5.73	8.37	10	4.67	10	2017-03-15 15:59:00	2017-03-15 11:19:00
71	Larry Daugherty	Veteran	United States	Elim	64.6162	-162.2494	48	5.13	9.35	13	5.8	13	2017-03-16 08:05:00	2017-03-16 02:17:00
54	Geir Idar Hjelvik	Veteran	Norway	Elim	64.6162	-162.2494	48	5.47	8.78	14	5.73	13	2017-03-16 08:24:00	2017-03-16 02:40:00
22	DeeDee Jonrowe	Veteran	United States	Elim	64.6162	-162.2494	48	5.38	8.92	12	7.68	12	2017-03-16 10:35:00	2017-03-16 02:54:00
46	Charley Bejna	Veteran	United States	Elim	64.6162	-162.2494	48	5.67	8.47	14	6.62	12	2017-03-16 09:49:00	2017-03-16 03:12:00
48	Justin High	Rookie	United States	Elim	64.6162	-162.2494	48	5.78	8.3	9	8.25	9	2017-03-16 12:24:00	2017-03-16 04:09:00
19	Gunnar Johnson	Veteran	United States	Elim	64.6162	-162.2494	48	5.47	8.78	11	5.92	11	2017-03-16 10:37:00	2017-03-16 04:42:00
72	Dave Delcourt	Rookie	United States	Elim	64.6162	-162.2494	48	5.58	8.6	10	8.82	10	2017-03-16 13:55:00	2017-03-16 05:06:00
49	Justin Stielstra	Rookie	United States	Elim	64.6162	-162.2494	48	5.73	8.37	11	7.75	11	2017-03-16 13:27:00	2017-03-16 05:42:00
67	Trent Herbst	Veteran	United States	Elim	64.6162	-162.2494	48	6.27	7.66	11	7.1	11	2017-03-16 13:24:00	2017-03-16 06:18:00
17	Kristin Bacon	Veteran	United States	Elim	64.6162	-162.2494	48	6.3	7.62	13	6.37	12	2017-03-16 16:20:00	2017-03-16 09:58:00
4	Misha Wiljes	Rookie	Czech Republic	Elim	64.6162	-162.2494	48	6.05	7.93	12	5.58	12	2017-03-16 19:51:00	2017-03-16 14:16:00
42	Zoya DeNure	Veteran	United States	Elim	64.6162	-162.2494	48	5.57	8.62	12	7.02	12	2017-03-16 22:50:00	2017-03-16 15:49:00
40	Thomas Rosenbloom	Rookie	United States	Elim	64.6162	-162.2494	48	6.65	7.22	10	6.4	10	2017-03-16 22:15:00	2017-03-16 15:51:00
12	Joe Carson	Rookie	United States	Elim	64.6162	-162.2494	48	5.32	9.03	14	6.4	14	2017-03-16 22:23:00	2017-03-16 15:59:00
61	Michael Baker	Rookie	United States	Elim	64.6162	-162.2494	48	5.28	9.09	10	9.07	10	2017-03-17 05:29:00	2017-03-16 20:25:00
55	Matthew Failor	Veteran	United States	Elim	64.6162	-162.2494	48	5.38	8.92	11	8.85	10	2017-03-17 05:17:00	2017-03-16 20:26:00
43	Jimmy Lebling	Rookie	United States	Elim	64.6162	-162.2494	48	5.55	8.65	12	7.75	12	2017-03-17 11:00:00	2017-03-17 03:15:00
53	Peter Reuter	Rookie	United States	Elim	64.6162	-162.2494	48	5.85	8.21	9	9.12	9	2017-03-17 12:59:00	2017-03-17 03:52:00
35	Alan Eischens	Veteran	United States	Elim	64.6162	-162.2494	48	5.92	8.11	16	8.92	16	2017-03-17 12:49:00	2017-03-17 03:54:00
31	Cindy Abbott	Veteran	United States	Elim	64.6162	-162.2494	48	5.08	9.44	13	7.2	13	2017-03-17 12:17:00	2017-03-17 05:05:00
47	Paul Hansen	Rookie	United States	Elim	64.6162	-162.2494	48	5.8	8.28	12	7.17	12	2017-03-17 12:43:00	2017-03-17 05:33:00
16	Mitch Seavey	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.38	8.54	12	8	11	2017-03-14 07:36:00	2017-03-13 23:36:00
18	Dallas Seavey	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.83	7.89	10	8	8	2017-03-14 09:35:00	2017-03-14 01:35:00
24	Nicolas Petit	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.9	7.8	13	8	13	2017-03-14 09:48:00	2017-03-14 01:48:00
38	Joar Leifseth Ulsom	Veteran	Norway	White Mountain	64.6798	-163.4067	46	6.7	6.87	8	8	8	2017-03-14 13:15:00	2017-03-14 05:15:00
37	Jessie Royer	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.83	6.73	16	8	16	2017-03-14 15:08:00	2017-03-14 07:08:00
29	Wade Marrs	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.87	6.7	9	8.1	9	2017-03-14 19:56:00	2017-03-14 11:50:00
14	Ray Redington Jr.	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.95	7.73	9	8	9	2017-03-14 23:49:00	2017-03-14 15:49:00
25	Peter Kaiser	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.55	7.02	10	8.03	10	NA	2017-03-14 16:38:00
41	Aliy Zirkle	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.77	6.8	10	8.05	9	NA	2017-03-14 16:39:00
57	Paul Gebhardt	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.57	7.01	8	8.05	8	2017-03-15 01:34:00	2017-03-14 17:31:00
34	Jeff King	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.97	7.71	13	8.05	12	2017-03-15 03:36:00	2017-03-14 19:33:00
9	Michelle Phillips	Veteran	Canada	White Mountain	64.6798	-163.4067	46	9.65	4.77	13	8	12	2017-03-15 04:02:00	2017-03-14 20:02:00
44	Ramey Smyth	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.68	6.88	9	8.02	9	2017-03-15 04:18:00	2017-03-14 20:17:00
2	Ryan Redington	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.22	7.4	10	8	9	2017-03-15 05:01:00	2017-03-14 21:01:00
39	Ralph Johannessen	Veteran	Norway	White Mountain	64.6798	-163.4067	46	6.82	6.75	10	8	9	2017-03-15 05:22:00	2017-03-14 21:22:00
32	Hans Gatt	Veteran	Canada	White Mountain	64.6798	-163.4067	46	6.77	6.8	10	8	10	2017-03-15 06:08:00	2017-03-14 22:08:00
65	John Baker	Veteran	United States	White Mountain	64.6798	-163.4067	46	7.9	5.82	9	8.03	8	2017-03-15 07:06:00	2017-03-14 23:04:00
52	Katherine Keith	Veteran	United States	White Mountain	64.6798	-163.4067	46	8.05	5.71	8	8.03	8	2017-03-15 07:06:00	2017-03-14 23:04:00
59	Ken Anderson	Veteran	United States	White Mountain	64.6798	-163.4067	46	7.37	6.24	9	8.05	9	2017-03-15 07:10:00	2017-03-14 23:07:00
64	Jason Mackey	Veteran	United States	White Mountain	64.6798	-163.4067	46	10.22	4.5	10	8	9	2017-03-15 08:19:00	NA
6	Linwood Fiedler	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.9	6.67	9	8	9	2017-03-15 08:25:00	NA
13	Sebastien Vergnaud	Rookie	France	White Mountain	64.6798	-163.4067	46	7.87	5.85	8	8.03	8	2017-03-15 10:14:00	2017-03-15 02:12:00
70	Robert Redington	Rookie	United States	White Mountain	64.6798	-163.4067	46	6.47	7.11	9	8	8	2017-03-15 10:28:00	2017-03-15 02:28:00
21	Richie Diehl	Veteran	United States	White Mountain	64.6798	-163.4067	46	15.95	2.88	11	8.03	11	2017-03-15 10:56:00	2017-03-15 02:54:00
33	Mats Pettersson	Veteran	Sweden	White Mountain	64.6798	-163.4067	46	12.02	3.83	12	8.1	12	2017-03-15 11:21:00	2017-03-15 03:15:00
50	Hugh Neff	Veteran	United States	White Mountain	64.6798	-163.4067	46	9.12	5.05	10	8	10	2017-03-15 11:52:00	2017-03-15 03:52:00
45	Lars Monsen	Veteran	Norway	White Mountain	64.6798	-163.4067	46	12.35	3.72	9	8	9	2017-03-15 12:06:00	2017-03-15 04:06:00
27	Rick Casillo	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.3	7.3	10	8	10	2017-03-15 14:09:00	2017-03-15 06:09:00
69	Scott Smith	Veteran	United States	White Mountain	64.6798	-163.4067	46	7.62	6.04	7	8.23	7	2017-03-15 14:40:00	2017-03-15 06:26:00
63	Noah Burmeister	Veteran	United States	White Mountain	64.6798	-163.4067	46	8.33	5.52	8	8	8	2017-03-15 15:09:00	2017-03-15 07:09:00
15	Martin Buser	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.7	8.07	11	8.02	11	2017-03-15 17:28:00	2017-03-15 09:27:00
5	Cody Strathe	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.72	8.05	10	8.12	10	2017-03-15 17:35:00	2017-03-15 09:28:00
11	Ketil Reitan	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.83	7.89	11	8.08	10	2017-03-15 17:40:00	2017-03-15 09:35:00
56	Melissa Stewart	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.5	8.36	13	8	12	2017-03-15 21:59:00	2017-03-15 13:59:00
62	Nathan Schroeder	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.98	7.69	9	8.07	9	2017-03-15 23:36:00	2017-03-15 15:32:00
26	Nicolas Vanier	Rookie	France	White Mountain	64.6798	-163.4067	46	6.4	7.19	15	8.38	14	NA	2017-03-15 15:57:00
51	Seth Barnes	Veteran	United States	White Mountain	64.6798	-163.4067	46	6	7.67	10	8	10	2017-03-16 01:06:00	2017-03-15 17:06:00
20	Karin Hendrickson	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.1	7.54	10	8	10	2017-03-16 02:49:00	2017-03-15 18:49:00
73	Kristy Berington	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.18	7.44	11	8.93	10	2017-03-16 05:01:00	2017-03-15 20:05:00
66	Anna Berington	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.23	7.38	8	8.93	7	2017-03-16 05:02:00	2017-03-15 20:06:00
36	Allen Moore	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.77	7.98	15	8.2	14	2017-03-16 04:46:00	2017-03-15 20:34:00
28	Jodi Bailey	Veteran	United States	White Mountain	64.6798	-163.4067	46	13.65	3.37	11	20.85	11	2017-03-16 17:25:00	2017-03-15 20:34:00
7	Laura Neese	Rookie	United States	White Mountain	64.6798	-163.4067	46	5.93	7.75	10	8.63	10	2017-03-16 06:33:00	2017-03-15 21:55:00
71	Larry Daugherty	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.12	8.99	13	8.07	11	2017-03-16 21:16:00	2017-03-16 13:12:00
54	Geir Idar Hjelvik	Veteran	Norway	White Mountain	64.6798	-163.4067	46	5.98	7.69	13	8	13	2017-03-16 22:23:00	2017-03-16 14:23:00
46	Charley Bejna	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.73	8.02	12	8.22	10	2017-03-16 23:46:00	2017-03-16 15:33:00
19	Gunnar Johnson	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.52	8.34	11	8	11	NA	2017-03-16 16:08:00
22	DeeDee Jonrowe	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.55	8.29	12	8.47	12	NA	2017-03-16 16:08:00
48	Justin High	Rookie	United States	White Mountain	64.6798	-163.4067	46	5.93	7.75	9	8.13	9	2017-03-17 02:28:00	2017-03-16 18:20:00
72	Dave Delcourt	Rookie	United States	White Mountain	64.6798	-163.4067	46	5.27	8.73	10	8	10	2017-03-17 03:11:00	2017-03-16 19:11:00
49	Justin Stielstra	Rookie	United States	White Mountain	64.6798	-163.4067	46	5.78	7.95	11	8	11	2017-03-17 03:14:00	2017-03-16 19:14:00
67	Trent Herbst	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.17	7.46	11	8	10	2017-03-17 03:34:00	2017-03-16 19:34:00
17	Kristin Bacon	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.78	6.78	12	8.13	12	2017-03-17 07:15:00	2017-03-16 23:07:00
4	Misha Wiljes	Rookie	Czech Republic	White Mountain	64.6798	-163.4067	46	6.7	6.87	12	8.02	12	2017-03-17 10:34:00	2017-03-17 02:33:00
12	Joe Carson	Rookie	United States	White Mountain	64.6798	-163.4067	46	5.92	7.77	14	10.45	14	2017-03-17 14:45:00	2017-03-17 04:18:00
40	Thomas Rosenbloom	Rookie	United States	White Mountain	64.6798	-163.4067	46	6.75	6.81	10	10.68	10	2017-03-17 15:41:00	2017-03-17 05:00:00
42	Zoya DeNure	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.37	7.23	12	8.78	12	2017-03-17 13:59:00	2017-03-17 05:12:00
55	Matthew Failor	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.48	8.39	10	12.53	10	2017-03-17 23:18:00	2017-03-17 10:46:00
61	Michael Baker	Rookie	United States	White Mountain	64.6798	-163.4067	46	5.4	8.52	10	12.27	10	2017-03-17 23:09:00	2017-03-17 10:53:00
43	Jimmy Lebling	Rookie	United States	White Mountain	64.6798	-163.4067	46	5.83	7.89	12	8.85	12	2017-03-18 01:41:00	2017-03-17 16:50:00
31	Cindy Abbott	Veteran	United States	White Mountain	64.6798	-163.4067	46	5.75	8	13	10.87	12	2017-03-18 04:54:00	2017-03-17 18:02:00
47	Paul Hansen	Rookie	United States	White Mountain	64.6798	-163.4067	46	6.13	7.5	12	9.08	12	2017-03-18 03:56:00	2017-03-17 18:51:00
35	Alan Eischens	Veteran	United States	White Mountain	64.6798	-163.4067	46	6.35	7.24	16	9.07	16	2017-03-18 04:14:00	2017-03-17 19:10:00
53	Peter Reuter	Rookie	United States	White Mountain	64.6798	-163.4067	46	6.2	7.42	9	9.05	9	2017-03-18 04:14:00	2017-03-17 19:11:00
16	Mitch Seavey	Veteran	United States	Safety	64.4681	-164.7519	55	5.55	9.91	11	0.02	11	2017-03-14 13:10:00	2017-03-14 13:09:00
18	Dallas Seavey	Veteran	United States	Safety	64.4681	-164.7519	55	6.17	8.92	8	0.07	7	2017-03-14 15:49:00	2017-03-14 15:45:00
24	Nicolas Petit	Veteran	United States	Safety	64.4681	-164.7519	55	6.22	8.85	13	0.02	13	2017-03-14 16:02:00	2017-03-14 16:01:00
38	Joar Leifseth Ulsom	Veteran	Norway	Safety	64.4681	-164.7519	55	6.68	8.23	8	0.03	8	2017-03-14 19:58:00	2017-03-14 19:56:00
37	Jessie Royer	Veteran	United States	Safety	64.4681	-164.7519	55	6.88	7.99	16	0.03	16	2017-03-14 22:03:00	2017-03-14 22:01:00
29	Wade Marrs	Veteran	United States	Safety	64.4681	-164.7519	55	7.25	7.59	9	0.12	9	2017-03-15 03:18:00	2017-03-15 03:11:00
14	Ray Redington Jr.	Veteran	United States	Safety	64.4681	-164.7519	55	6.53	8.42	9	0.02	9	2017-03-15 06:22:00	2017-03-15 06:21:00
41	Aliy Zirkle	Veteran	United States	Safety	64.4681	-164.7519	55	6.98	7.88	9	0.02	9	2017-03-15 07:42:00	2017-03-15 07:41:00
25	Peter Kaiser	Veteran	United States	Safety	64.4681	-164.7519	55	7.03	7.82	10	0.02	10	2017-03-15 07:43:00	2017-03-15 07:42:00
57	Paul Gebhardt	Veteran	United States	Safety	64.4681	-164.7519	55	7.42	7.42	8	0.05	8	2017-03-15 09:02:00	2017-03-15 08:59:00
34	Jeff King	Veteran	United States	Safety	64.4681	-164.7519	55	6.53	8.42	12	0.18	12	2017-03-15 10:19:00	2017-03-15 10:08:00
44	Ramey Smyth	Veteran	United States	Safety	64.4681	-164.7519	55	6.58	8.35	9	0.03	9	2017-03-15 10:55:00	2017-03-15 10:53:00
9	Michelle Phillips	Veteran	Canada	Safety	64.4681	-164.7519	55	6.87	8.01	12	0.02	12	2017-03-15 10:55:00	2017-03-15 10:54:00
2	Ryan Redington	Veteran	United States	Safety	64.4681	-164.7519	55	6.53	8.42	9	0.02	9	2017-03-15 11:34:00	2017-03-15 11:33:00
32	Hans Gatt	Veteran	Canada	Safety	64.4681	-164.7519	55	6.17	8.92	10	0.05	9	2017-03-15 12:21:00	2017-03-15 12:18:00
39	Ralph Johannessen	Veteran	Norway	Safety	64.4681	-164.7519	55	7.02	7.84	9	0.05	9	2017-03-15 12:26:00	2017-03-15 12:23:00
59	Ken Anderson	Veteran	United States	Safety	64.4681	-164.7519	55	6.87	8.01	9	0	9	2017-03-15 14:02:00	2017-03-15 14:02:00
65	John Baker	Veteran	United States	Safety	64.4681	-164.7519	55	7.22	7.62	8	0.03	8	2017-03-15 14:21:00	2017-03-15 14:19:00
52	Katherine Keith	Veteran	United States	Safety	64.4681	-164.7519	55	7.22	7.62	8	0.03	8	2017-03-15 14:21:00	2017-03-15 14:19:00
6	Linwood Fiedler	Veteran	United States	Safety	64.4681	-164.7519	55	6.53	8.42	9	0.07	9	2017-03-15 15:01:00	2017-03-15 14:57:00
64	Jason Mackey	Veteran	United States	Safety	64.4681	-164.7519	55	7.1	7.75	9	0.07	9	2017-03-15 15:29:00	2017-03-15 15:25:00
70	Robert Redington	Rookie	United States	Safety	64.4681	-164.7519	55	6.23	8.82	8	0.03	8	2017-03-15 16:44:00	2017-03-15 16:42:00
13	Sebastien Vergnaud	Rookie	France	Safety	64.4681	-164.7519	55	7.42	7.42	8	0	8	2017-03-15 17:39:00	2017-03-15 17:39:00
21	Richie Diehl	Veteran	United States	Safety	64.4681	-164.7519	55	6.73	8.17	11	0.02	11	2017-03-15 17:41:00	2017-03-15 17:40:00
33	Mats Pettersson	Veteran	Sweden	Safety	64.4681	-164.7519	55	7.42	7.42	12	0	12	2017-03-15 18:46:00	2017-03-15 18:46:00
45	Lars Monsen	Veteran	Norway	Safety	64.4681	-164.7519	55	7.77	7.08	9	0.02	9	2017-03-15 19:53:00	2017-03-15 19:52:00
50	Hugh Neff	Veteran	United States	Safety	64.4681	-164.7519	55	8.05	6.83	10	0.02	10	2017-03-15 19:56:00	2017-03-15 19:55:00
27	Rick Casillo	Veteran	United States	Safety	64.4681	-164.7519	55	6.63	8.29	10	0.05	10	2017-03-15 20:50:00	2017-03-15 20:47:00
63	Noah Burmeister	Veteran	United States	Safety	64.4681	-164.7519	55	7.98	6.89	8	0	8	2017-03-15 23:08:00	2017-03-15 23:08:00
11	Ketil Reitan	Veteran	United States	Safety	64.4681	-164.7519	55	6.13	8.97	10	0.02	10	2017-03-15 23:49:00	2017-03-15 23:48:00
5	Cody Strathe	Veteran	United States	Safety	64.4681	-164.7519	55	6.23	8.82	10	0.03	10	2017-03-15 23:51:00	2017-03-15 23:49:00
15	Martin Buser	Veteran	United States	Safety	64.4681	-164.7519	55	6.68	8.23	11	0	11	NA	NA
56	Melissa Stewart	Veteran	United States	Safety	64.4681	-164.7519	55	7.15	7.69	12	0.05	12	2017-03-16 05:11:00	2017-03-16 05:08:00
69	Scott Smith	Veteran	United States	Safety	64.4681	-164.7519	55	14.47	3.8	7	0.07	7	2017-03-16 05:12:00	2017-03-16 05:08:00
62	Nathan Schroeder	Veteran	United States	Safety	64.4681	-164.7519	55	6.38	8.62	9	0.02	9	2017-03-16 06:00:00	2017-03-16 05:59:00
26	Nicolas Vanier	Rookie	France	Safety	64.4681	-164.7519	55	6.47	8.51	14	0.02	14	2017-03-16 06:49:00	2017-03-16 06:48:00
51	Seth Barnes	Veteran	United States	Safety	64.4681	-164.7519	55	6.52	8.44	10	0.02	10	2017-03-16 07:38:00	2017-03-16 07:37:00
20	Karin Hendrickson	Veteran	United States	Safety	64.4681	-164.7519	55	6.9	7.97	10	0.03	10	2017-03-16 09:45:00	2017-03-16 09:43:00
36	Allen Moore	Veteran	United States	Safety	64.4681	-164.7519	55	6.07	9.07	14	0.03	14	2017-03-16 10:52:00	2017-03-16 10:50:00
73	Kristy Berington	Veteran	United States	Safety	64.4681	-164.7519	55	6.62	8.31	10	0.03	10	2017-03-16 11:40:00	2017-03-16 11:38:00
66	Anna Berington	Veteran	United States	Safety	64.4681	-164.7519	55	6.62	8.31	7	0.05	7	2017-03-16 11:42:00	2017-03-16 11:39:00
7	Laura Neese	Rookie	United States	Safety	64.4681	-164.7519	55	6.27	8.78	10	0.03	10	2017-03-16 12:51:00	2017-03-16 12:49:00
28	Jodi Bailey	Veteran	United States	Safety	64.4681	-164.7519	55	6	9.17	11	0.05	11	2017-03-16 23:28:00	2017-03-16 23:25:00
71	Larry Daugherty	Veteran	United States	Safety	64.4681	-164.7519	55	6.35	8.66	11	0.13	11	2017-03-17 03:45:00	2017-03-17 03:37:00
54	Geir Idar Hjelvik	Veteran	Norway	Safety	64.4681	-164.7519	55	6.52	8.44	13	0.07	13	2017-03-17 04:58:00	2017-03-17 04:54:00
46	Charley Bejna	Veteran	United States	Safety	64.4681	-164.7519	55	6.47	8.51	10	0.03	10	2017-03-17 06:16:00	2017-03-17 06:14:00
19	Gunnar Johnson	Veteran	United States	Safety	64.4681	-164.7519	55	6.87	8.01	11	0.05	11	2017-03-17 07:03:00	2017-03-17 07:00:00
22	DeeDee Jonrowe	Veteran	United States	Safety	64.4681	-164.7519	55	6.6	8.33	12	0.03	12	2017-03-17 07:14:00	2017-03-17 07:12:00
48	Justin High	Rookie	United States	Safety	64.4681	-164.7519	55	6.42	8.57	9	0.08	9	2017-03-17 08:58:00	2017-03-17 08:53:00
72	Dave Delcourt	Rookie	United States	Safety	64.4681	-164.7519	55	6.25	8.8	10	0.05	10	2017-03-17 09:29:00	2017-03-17 09:26:00
49	Justin Stielstra	Rookie	United States	Safety	64.4681	-164.7519	55	7	7.86	11	0.05	11	2017-03-17 10:17:00	2017-03-17 10:14:00
67	Trent Herbst	Veteran	United States	Safety	64.4681	-164.7519	55	7.53	7.3	10	0.12	8	2017-03-17 11:13:00	2017-03-17 11:06:00
17	Kristin Bacon	Veteran	United States	Safety	64.4681	-164.7519	55	7.12	7.73	12	0.03	12	2017-03-17 14:24:00	2017-03-17 14:22:00
4	Misha Wiljes	Rookie	Czech Republic	Safety	64.4681	-164.7519	55	7.27	7.57	12	0.07	12	2017-03-17 17:54:00	2017-03-17 17:50:00
42	Zoya DeNure	Veteran	United States	Safety	64.4681	-164.7519	55	7.12	7.73	12	7.57	12	2017-03-18 04:40:00	2017-03-17 21:06:00
12	Joe Carson	Rookie	United States	Safety	64.4681	-164.7519	55	7.35	7.48	14	0.08	14	2017-03-17 22:11:00	2017-03-17 22:06:00
40	Thomas Rosenbloom	Rookie	United States	Safety	64.4681	-164.7519	55	7.62	7.22	10	0.02	10	2017-03-17 23:19:00	2017-03-17 23:18:00
55	Matthew Failor	Veteran	United States	Safety	64.4681	-164.7519	55	5.9	9.32	10	0	10	2017-03-18 05:12:00	2017-03-18 05:12:00
61	Michael Baker	Rookie	United States	Safety	64.4681	-164.7519	55	6.15	8.94	10	0.02	10	2017-03-18 05:19:00	2017-03-18 05:18:00
43	Jimmy Lebling	Rookie	United States	Safety	64.4681	-164.7519	55	6.5	8.46	12	1.18	12	2017-03-18 09:22:00	2017-03-18 08:11:00
